compl,accel,decel,pred,answer,loss
1,5,5,51.41578674,7,44.41578674
1,5,5,51.41578674,8,43.41578674
1,5,5,51.41578674,9,42.41578674
1,5,5,51.41578674,10,41.41578674
1,5,5,51.41578674,11,40.41578674
1,5,5,51.41578674,12,39.41578674
1,5,5,51.41578674,13,38.41578674
1,5,5,51.41578674,14,37.41578674
1,5,5,51.41578674,15,36.41578674
1,5,5,51.41578674,16,35.41578674
1,5,5,51.41578674,17,34.41578674
1,5,5,51.41578674,18,33.41578674
1,5,5,51.41578674,19,32.41578674
1,5,5,51.41578674,20,31.41578674
1,5,5,51.41578674,21,30.41578674
1,5,5,51.41578674,22,29.41578674
1,5,5,51.41578674,23,28.41578674
1,5,5,51.41578674,24,27.41578674
1,5,5,51.41578674,25,26.41578674
1,5,5,51.41578674,26,25.41578674
1,5,5,51.41578674,27,24.41578674
1,5,5,51.41578674,28,23.41578674
1,5,5,51.41578674,29,22.41578674
1,5,5,51.41578674,30,21.41578674
1,5,5,51.41578674,31,20.41578674
1,5,5,51.41578674,32,19.41578674
1,5,5,51.41578674,33,18.41578674
1,5,5,51.41578674,34,17.41578674
1,5,5,51.41578674,35,16.41578674
1,5,5,51.41578674,36,15.41578674
1,5,5,51.41578674,37,14.41578674
1,5,5,51.41578674,38,13.41578674
1,5,5,51.41578674,39,12.41578674
1,5,5,51.41578674,40,11.41578674
1,5,5,51.41578674,41,10.41578674
1,5,5,51.41578674,42,9.415786743
1,5,5,51.41578674,43,8.415786743
1,5,5,51.41578674,44,7.415786743
1,5,5,51.41578674,45,6.415786743
1,5,5,51.41578674,46,5.415786743
1,5,5,51.41578674,47,4.415786743
1,5,5,51.41578674,48,3.415786743
1,5,5,51.41578674,49,2.415786743
1,5,5,51.41578674,50,1.415786743
1,5,5,51.41578674,51,0.415786743
1,5,5,51.41578674,52,-0.584213257
1,5,5,51.41578674,53,-1.584213257
1,5,5,51.41578674,54,-2.584213257
1,5,5,51.41578674,55,-3.584213257
1,5,5,51.41578674,56,-4.584213257
1,5,5,51.41578674,57,-5.584213257
1,5,5,51.41578674,58,-6.584213257
1,5,5,51.41578674,59,-7.584213257
1,5,5,51.41578674,60,-8.584213257
1,5,5,51.41578674,61,-9.584213257
1,5,5,51.41578674,62,-10.58421326
1,5,5,51.41578674,63,-11.58421326
1,5,5,51.41578674,64,-12.58421326
1,5,5,51.41578674,65,-13.58421326
1,5,5,51.41578674,66,-14.58421326
1,5,5,51.41578674,67,-15.58421326
1,5,5,51.41578674,68,-16.58421326
1,5,5,51.41578674,69,-17.58421326
1,5,5,51.41578674,70,-18.58421326
1,5,5,51.41578674,71,-19.58421326
1,5,5,51.41578674,72,-20.58421326
1,5,5,51.41578674,73,-21.58421326
1,5,5,51.41578674,74,-22.58421326
1,5,5,51.41578674,75,-23.58421326
1,5,5,51.41578674,76,-24.58421326
1,5,5,51.41578674,77,-25.58421326
1,5,5,51.41578674,78,-26.58421326
1,5,5,51.41578674,79,-27.58421326
1,5,5,51.41578674,80,-28.58421326
1,5,5,51.41578674,81,-29.58421326
1,5,5,51.41578674,82,-30.58421326
1,5,5,51.41578674,83,-31.58421326
1,5,5,51.41578674,84,-32.58421326
1,5,5,51.41578674,85,-33.58421326
1,5,5,51.41578674,86,-34.58421326
1,5,5,51.41578674,87,-35.58421326
1,5,5,51.41578674,88,-36.58421326
1,5,5,51.41578674,89,-37.58421326
1,5,5,51.41578674,90,-38.58421326
1,5,5,51.41578674,91,-39.58421326
1,5,5,51.41578674,92,-40.58421326
1,5,5,51.41578674,93,-41.58421326
1,5,5,51.41578674,94,-42.58421326
1,5,5,51.41578674,95,-43.58421326
1,5,5,51.41578674,96,-44.58421326
1,5,5,51.41578674,97,-45.58421326
1,5,5,51.41578674,98,-46.58421326
1,5,5,51.41578674,99,-47.58421326
1,5,5,51.41578674,100,-48.58421326
2,1,1,23.21575165,1,22.21575165
2,1,1,23.21575165,2,21.21575165
2,1,1,23.21575165,3,20.21575165
2,1,1,23.21575165,4,19.21575165
2,1,1,23.21575165,5,18.21575165
2,1,1,23.21575165,6,17.21575165
2,1,1,23.21575165,7,16.21575165
2,1,1,23.21575165,8,15.21575165
2,1,1,23.21575165,9,14.21575165
2,1,1,23.21575165,10,13.21575165
2,1,1,23.21575165,11,12.21575165
2,1,1,23.21575165,12,11.21575165
2,1,1,23.21575165,13,10.21575165
2,1,1,23.21575165,14,9.215751648
2,1,1,23.21575165,15,8.215751648
2,1,1,23.21575165,16,7.215751648
2,1,1,23.21575165,17,6.215751648
2,1,1,23.21575165,18,5.215751648
2,1,1,23.21575165,19,4.215751648
2,1,1,23.21575165,20,3.215751648
2,1,1,23.21575165,21,2.215751648
2,1,1,23.21575165,22,1.215751648
2,1,1,23.21575165,23,0.215751648
2,1,1,23.21575165,24,-0.784248352
2,1,1,23.21575165,25,-1.784248352
2,1,1,23.21575165,26,-2.784248352
2,1,1,23.21575165,27,-3.784248352
2,1,1,23.21575165,28,-4.784248352
2,1,1,23.21575165,29,-5.784248352
2,1,1,23.21575165,30,-6.784248352
2,1,1,23.21575165,31,-7.784248352
2,1,1,23.21575165,32,-8.784248352
2,1,1,23.21575165,33,-9.784248352
2,1,1,23.21575165,34,-10.78424835
2,1,1,23.21575165,35,-11.78424835
2,1,1,23.21575165,36,-12.78424835
2,1,1,23.21575165,37,-13.78424835
2,1,1,23.21575165,38,-14.78424835
2,1,1,23.21575165,39,-15.78424835
2,1,1,23.21575165,40,-16.78424835
2,1,1,23.21575165,41,-17.78424835
2,1,1,23.21575165,42,-18.78424835
2,1,1,23.21575165,43,-19.78424835
2,1,1,23.21575165,44,-20.78424835
2,1,1,23.21575165,45,-21.78424835
2,1,1,23.21575165,46,-22.78424835
2,1,1,23.21575165,47,-23.78424835
2,1,1,23.21575165,48,-24.78424835
2,1,1,23.21575165,49,-25.78424835
2,1,1,23.21575165,50,-26.78424835
2,1,1,23.21575165,51,-27.78424835
2,1,1,23.21575165,52,-28.78424835
2,1,1,23.21575165,53,-29.78424835
2,1,1,23.21575165,54,-30.78424835
2,1,1,23.21575165,55,-31.78424835
2,1,1,23.21575165,56,-32.78424835
2,1,1,23.21575165,57,-33.78424835
2,1,1,23.21575165,58,-34.78424835
2,1,1,23.21575165,59,-35.78424835
2,1,1,23.21575165,60,-36.78424835
2,1,1,23.21575165,61,-37.78424835
2,1,1,23.21575165,62,-38.78424835
2,1,1,23.21575165,63,-39.78424835
2,1,1,23.21575165,64,-40.78424835
2,1,1,23.21575165,65,-41.78424835
2,1,1,23.21575165,66,-42.78424835
2,1,1,23.21575165,67,-43.78424835
2,1,1,23.21575165,68,-44.78424835
2,1,1,23.21575165,69,-45.78424835
2,1,1,23.21575165,70,-46.78424835
2,1,1,23.21575165,71,-47.78424835
2,1,1,23.21575165,72,-48.78424835
2,1,1,23.21575165,73,-49.78424835
2,1,1,23.21575165,74,-50.78424835
2,1,1,23.21575165,75,-51.78424835
2,1,1,23.21575165,76,-52.78424835
2,1,1,23.21575165,77,-53.78424835
2,1,1,23.21575165,78,-54.78424835
2,1,1,23.21575165,79,-55.78424835
2,1,1,23.21575165,80,-56.78424835
2,1,1,23.21575165,81,-57.78424835
2,1,1,23.21575165,82,-58.78424835
2,1,1,23.21575165,83,-59.78424835
2,1,1,23.21575165,84,-60.78424835
2,1,1,23.21575165,85,-61.78424835
2,1,1,23.21575165,86,-62.78424835
2,1,1,23.21575165,87,-63.78424835
2,1,1,23.21575165,88,-64.78424835
2,1,1,23.21575165,89,-65.78424835
2,1,1,23.21575165,90,-66.78424835
2,1,1,23.21575165,91,-67.78424835
2,1,1,23.21575165,92,-68.78424835
2,1,1,23.21575165,93,-69.78424835
2,1,1,23.21575165,94,-70.78424835
2,1,1,23.21575165,95,-71.78424835
2,1,1,23.21575165,96,-72.78424835
2,1,1,23.21575165,97,-73.78424835
2,1,1,23.21575165,98,-74.78424835
2,1,1,23.21575165,99,-75.78424835
2,1,1,23.21575165,100,-76.78424835
2,1,2,46.16647339,1,45.16647339
2,1,2,46.16647339,2,44.16647339
2,1,2,46.16647339,3,43.16647339
2,1,2,46.16647339,4,42.16647339
2,1,2,46.16647339,5,41.16647339
2,1,2,46.16647339,6,40.16647339
2,1,2,46.16647339,7,39.16647339
2,1,2,46.16647339,8,38.16647339
2,1,2,46.16647339,9,37.16647339
2,1,2,46.16647339,10,36.16647339
2,1,2,46.16647339,11,35.16647339
2,1,2,46.16647339,12,34.16647339
2,1,2,46.16647339,13,33.16647339
2,1,2,46.16647339,14,32.16647339
2,1,2,46.16647339,15,31.16647339
2,1,2,46.16647339,16,30.16647339
2,1,2,46.16647339,17,29.16647339
2,1,2,46.16647339,18,28.16647339
2,1,2,46.16647339,19,27.16647339
2,1,2,46.16647339,20,26.16647339
2,1,2,46.16647339,21,25.16647339
2,1,2,46.16647339,22,24.16647339
2,1,2,46.16647339,23,23.16647339
2,1,2,46.16647339,24,22.16647339
2,1,2,46.16647339,25,21.16647339
2,1,2,46.16647339,26,20.16647339
2,1,2,46.16647339,27,19.16647339
2,1,2,46.16647339,28,18.16647339
2,1,2,46.16647339,29,17.16647339
2,1,2,46.16647339,30,16.16647339
2,1,2,46.16647339,31,15.16647339
2,1,2,46.16647339,32,14.16647339
2,1,2,46.16647339,33,13.16647339
2,1,2,46.16647339,34,12.16647339
2,1,2,46.16647339,35,11.16647339
2,1,2,46.16647339,36,10.16647339
2,1,2,46.16647339,37,9.166473389
2,1,2,46.16647339,38,8.166473389
2,1,2,46.16647339,39,7.166473389
2,1,2,46.16647339,40,6.166473389
2,1,2,46.16647339,41,5.166473389
2,1,2,46.16647339,42,4.166473389
2,1,2,46.16647339,43,3.166473389
2,1,2,46.16647339,44,2.166473389
2,1,2,46.16647339,45,1.166473389
2,1,2,46.16647339,46,0.166473389
2,1,2,46.16647339,47,-0.833526611
2,1,2,46.16647339,48,-1.833526611
2,1,2,46.16647339,49,-2.833526611
2,1,2,46.16647339,50,-3.833526611
2,1,2,46.16647339,51,-4.833526611
2,1,2,46.16647339,52,-5.833526611
2,1,2,46.16647339,53,-6.833526611
2,1,2,46.16647339,54,-7.833526611
2,1,2,46.16647339,55,-8.833526611
2,1,2,46.16647339,56,-9.833526611
2,1,2,46.16647339,57,-10.83352661
2,1,2,46.16647339,58,-11.83352661
2,1,2,46.16647339,59,-12.83352661
2,1,2,46.16647339,60,-13.83352661
2,1,2,46.16647339,61,-14.83352661
2,1,2,46.16647339,62,-15.83352661
2,1,2,46.16647339,63,-16.83352661
2,1,2,46.16647339,64,-17.83352661
2,1,2,46.16647339,65,-18.83352661
2,1,2,46.16647339,66,-19.83352661
2,1,2,46.16647339,67,-20.83352661
2,1,2,46.16647339,68,-21.83352661
2,1,2,46.16647339,69,-22.83352661
2,1,2,46.16647339,70,-23.83352661
2,1,2,46.16647339,71,-24.83352661
2,1,2,46.16647339,72,-25.83352661
2,1,2,46.16647339,73,-26.83352661
2,1,2,46.16647339,74,-27.83352661
2,1,2,46.16647339,75,-28.83352661
2,1,2,46.16647339,76,-29.83352661
2,1,2,46.16647339,77,-30.83352661
2,1,2,46.16647339,78,-31.83352661
2,1,2,46.16647339,79,-32.83352661
2,1,2,46.16647339,80,-33.83352661
2,1,2,46.16647339,81,-34.83352661
2,1,2,46.16647339,82,-35.83352661
2,1,2,46.16647339,83,-36.83352661
2,1,2,46.16647339,84,-37.83352661
2,1,2,46.16647339,85,-38.83352661
2,1,2,46.16647339,86,-39.83352661
2,1,2,46.16647339,87,-40.83352661
2,1,2,46.16647339,88,-41.83352661
2,1,2,46.16647339,89,-42.83352661
2,1,2,46.16647339,90,-43.83352661
2,1,2,46.16647339,91,-44.83352661
2,1,2,46.16647339,92,-45.83352661
2,1,2,46.16647339,93,-46.83352661
2,1,2,46.16647339,94,-47.83352661
2,1,2,46.16647339,95,-48.83352661
2,1,2,46.16647339,96,-49.83352661
2,1,2,46.16647339,97,-50.83352661
2,1,2,46.16647339,98,-51.83352661
2,1,2,46.16647339,99,-52.83352661
2,1,2,46.16647339,100,-53.83352661
2,1,3,40.20056534,1,39.20056534
2,1,3,40.20056534,2,38.20056534
2,1,3,40.20056534,3,37.20056534
2,1,3,40.20056534,4,36.20056534
2,1,3,40.20056534,5,35.20056534
2,1,3,40.20056534,6,34.20056534
2,1,3,40.20056534,7,33.20056534
2,1,3,40.20056534,8,32.20056534
2,1,3,40.20056534,9,31.20056534
2,1,3,40.20056534,10,30.20056534
2,1,3,40.20056534,11,29.20056534
2,1,3,40.20056534,12,28.20056534
2,1,3,40.20056534,13,27.20056534
2,1,3,40.20056534,14,26.20056534
2,1,3,40.20056534,15,25.20056534
2,1,3,40.20056534,16,24.20056534
2,1,3,40.20056534,17,23.20056534
2,1,3,40.20056534,18,22.20056534
2,1,3,40.20056534,19,21.20056534
2,1,3,40.20056534,20,20.20056534
2,1,3,40.20056534,21,19.20056534
2,1,3,40.20056534,22,18.20056534
2,1,3,40.20056534,23,17.20056534
2,1,3,40.20056534,24,16.20056534
2,1,3,40.20056534,25,15.20056534
2,1,3,40.20056534,26,14.20056534
2,1,3,40.20056534,27,13.20056534
2,1,3,40.20056534,28,12.20056534
2,1,3,40.20056534,29,11.20056534
2,1,3,40.20056534,30,10.20056534
2,1,3,40.20056534,31,9.200565338
2,1,3,40.20056534,32,8.200565338
2,1,3,40.20056534,33,7.200565338
2,1,3,40.20056534,34,6.200565338
2,1,3,40.20056534,35,5.200565338
2,1,3,40.20056534,36,4.200565338
2,1,3,40.20056534,37,3.200565338
2,1,3,40.20056534,38,2.200565338
2,1,3,40.20056534,39,1.200565338
2,1,3,40.20056534,40,0.200565338
2,1,3,40.20056534,41,-0.799434662
2,1,3,40.20056534,42,-1.799434662
2,1,3,40.20056534,43,-2.799434662
2,1,3,40.20056534,44,-3.799434662
2,1,3,40.20056534,45,-4.799434662
2,1,3,40.20056534,46,-5.799434662
2,1,3,40.20056534,47,-6.799434662
2,1,3,40.20056534,48,-7.799434662
2,1,3,40.20056534,49,-8.799434662
2,1,3,40.20056534,50,-9.799434662
2,1,3,40.20056534,51,-10.79943466
2,1,3,40.20056534,52,-11.79943466
2,1,3,40.20056534,53,-12.79943466
2,1,3,40.20056534,54,-13.79943466
2,1,3,40.20056534,55,-14.79943466
2,1,3,40.20056534,56,-15.79943466
2,1,3,40.20056534,57,-16.79943466
2,1,3,40.20056534,58,-17.79943466
2,1,3,40.20056534,59,-18.79943466
2,1,3,40.20056534,60,-19.79943466
2,1,3,40.20056534,61,-20.79943466
2,1,3,40.20056534,62,-21.79943466
2,1,3,40.20056534,63,-22.79943466
2,1,3,40.20056534,64,-23.79943466
2,1,3,40.20056534,65,-24.79943466
2,1,3,40.20056534,66,-25.79943466
2,1,3,40.20056534,67,-26.79943466
2,1,3,40.20056534,68,-27.79943466
2,1,3,40.20056534,69,-28.79943466
2,1,3,40.20056534,70,-29.79943466
2,1,3,40.20056534,71,-30.79943466
2,1,3,40.20056534,72,-31.79943466
2,1,3,40.20056534,73,-32.79943466
2,1,3,40.20056534,74,-33.79943466
2,1,3,40.20056534,75,-34.79943466
2,1,3,40.20056534,76,-35.79943466
2,1,3,40.20056534,77,-36.79943466
2,1,3,40.20056534,78,-37.79943466
2,1,3,40.20056534,79,-38.79943466
2,1,3,40.20056534,80,-39.79943466
2,1,3,40.20056534,81,-40.79943466
2,1,3,40.20056534,82,-41.79943466
2,1,3,40.20056534,83,-42.79943466
2,1,3,40.20056534,84,-43.79943466
2,1,3,40.20056534,85,-44.79943466
2,1,3,40.20056534,86,-45.79943466
2,1,3,40.20056534,87,-46.79943466
2,1,3,40.20056534,88,-47.79943466
2,1,3,40.20056534,89,-48.79943466
2,1,3,40.20056534,90,-49.79943466
2,1,3,40.20056534,91,-50.79943466
2,1,3,40.20056534,92,-51.79943466
2,1,3,40.20056534,93,-52.79943466
2,1,3,40.20056534,94,-53.79943466
2,1,3,40.20056534,95,-54.79943466
2,1,3,40.20056534,96,-55.79943466
2,1,3,40.20056534,97,-56.79943466
2,1,3,40.20056534,98,-57.79943466
2,1,3,40.20056534,99,-58.79943466
2,1,3,40.20056534,100,-59.79943466
2,1,4,38.11981583,1,37.11981583
2,1,4,38.11981583,2,36.11981583
2,1,4,38.11981583,3,35.11981583
2,1,4,38.11981583,4,34.11981583
2,1,4,38.11981583,5,33.11981583
2,1,4,38.11981583,6,32.11981583
2,1,4,38.11981583,7,31.11981583
2,1,4,38.11981583,8,30.11981583
2,1,4,38.11981583,9,29.11981583
2,1,4,38.11981583,10,28.11981583
2,1,4,38.11981583,11,27.11981583
2,1,4,38.11981583,12,26.11981583
2,1,4,38.11981583,13,25.11981583
2,1,4,38.11981583,14,24.11981583
2,1,4,38.11981583,15,23.11981583
2,1,4,38.11981583,16,22.11981583
2,1,4,38.11981583,17,21.11981583
2,1,4,38.11981583,18,20.11981583
2,1,4,38.11981583,19,19.11981583
2,1,4,38.11981583,20,18.11981583
2,1,4,38.11981583,21,17.11981583
2,1,4,38.11981583,22,16.11981583
2,1,4,38.11981583,23,15.11981583
2,1,4,38.11981583,24,14.11981583
2,1,4,38.11981583,25,13.11981583
2,1,4,38.11981583,26,12.11981583
2,1,4,38.11981583,27,11.11981583
2,1,4,38.11981583,28,10.11981583
2,1,4,38.11981583,29,9.119815826
2,1,4,38.11981583,30,8.119815826
2,1,4,38.11981583,31,7.119815826
2,1,4,38.11981583,32,6.119815826
2,1,4,38.11981583,33,5.119815826
2,1,4,38.11981583,34,4.119815826
2,1,4,38.11981583,35,3.119815826
2,1,4,38.11981583,36,2.119815826
2,1,4,38.11981583,37,1.119815826
2,1,4,38.11981583,38,0.119815826
2,1,4,38.11981583,39,-0.880184174
2,1,4,38.11981583,40,-1.880184174
2,1,4,38.11981583,41,-2.880184174
2,1,4,38.11981583,42,-3.880184174
2,1,4,38.11981583,43,-4.880184174
2,1,4,38.11981583,44,-5.880184174
2,1,4,38.11981583,45,-6.880184174
2,1,4,38.11981583,46,-7.880184174
2,1,4,38.11981583,47,-8.880184174
2,1,4,38.11981583,48,-9.880184174
2,1,4,38.11981583,49,-10.88018417
2,1,4,38.11981583,50,-11.88018417
2,1,4,38.11981583,51,-12.88018417
2,1,4,38.11981583,52,-13.88018417
2,1,4,38.11981583,53,-14.88018417
2,1,4,38.11981583,54,-15.88018417
2,1,4,38.11981583,55,-16.88018417
2,1,4,38.11981583,56,-17.88018417
2,1,4,38.11981583,57,-18.88018417
2,1,4,38.11981583,58,-19.88018417
2,1,4,38.11981583,59,-20.88018417
2,1,4,38.11981583,60,-21.88018417
2,1,4,38.11981583,61,-22.88018417
2,1,4,38.11981583,62,-23.88018417
2,1,4,38.11981583,63,-24.88018417
2,1,4,38.11981583,64,-25.88018417
2,1,4,38.11981583,65,-26.88018417
2,1,4,38.11981583,66,-27.88018417
2,1,4,38.11981583,67,-28.88018417
2,1,4,38.11981583,68,-29.88018417
2,1,4,38.11981583,69,-30.88018417
2,1,4,38.11981583,70,-31.88018417
2,1,4,38.11981583,71,-32.88018417
2,1,4,38.11981583,72,-33.88018417
2,1,4,38.11981583,73,-34.88018417
2,1,4,38.11981583,74,-35.88018417
2,1,4,38.11981583,75,-36.88018417
2,1,4,38.11981583,76,-37.88018417
2,1,4,38.11981583,77,-38.88018417
2,1,4,38.11981583,78,-39.88018417
2,1,4,38.11981583,79,-40.88018417
2,1,4,38.11981583,80,-41.88018417
2,1,4,38.11981583,81,-42.88018417
2,1,4,38.11981583,82,-43.88018417
2,1,4,38.11981583,83,-44.88018417
2,1,4,38.11981583,84,-45.88018417
2,1,4,38.11981583,85,-46.88018417
2,1,4,38.11981583,86,-47.88018417
2,1,4,38.11981583,87,-48.88018417
2,1,4,38.11981583,88,-49.88018417
2,1,4,38.11981583,89,-50.88018417
2,1,4,38.11981583,90,-51.88018417
2,1,4,38.11981583,91,-52.88018417
2,1,4,38.11981583,92,-53.88018417
2,1,4,38.11981583,93,-54.88018417
2,1,4,38.11981583,94,-55.88018417
2,1,4,38.11981583,95,-56.88018417
2,1,4,38.11981583,96,-57.88018417
2,1,4,38.11981583,97,-58.88018417
2,1,4,38.11981583,98,-59.88018417
2,1,4,38.11981583,99,-60.88018417
2,1,4,38.11981583,100,-61.88018417
2,1,5,47.74108124,1,46.74108124
2,1,5,47.74108124,2,45.74108124
2,1,5,47.74108124,3,44.74108124
2,1,5,47.74108124,4,43.74108124
2,1,5,47.74108124,5,42.74108124
2,1,5,47.74108124,6,41.74108124
2,1,5,47.74108124,7,40.74108124
2,1,5,47.74108124,8,39.74108124
2,1,5,47.74108124,9,38.74108124
2,1,5,47.74108124,10,37.74108124
2,1,5,47.74108124,11,36.74108124
2,1,5,47.74108124,12,35.74108124
2,1,5,47.74108124,13,34.74108124
2,1,5,47.74108124,14,33.74108124
2,1,5,47.74108124,15,32.74108124
2,1,5,47.74108124,16,31.74108124
2,1,5,47.74108124,17,30.74108124
2,1,5,47.74108124,18,29.74108124
2,1,5,47.74108124,19,28.74108124
2,1,5,47.74108124,20,27.74108124
2,1,5,47.74108124,21,26.74108124
2,1,5,47.74108124,22,25.74108124
2,1,5,47.74108124,23,24.74108124
2,1,5,47.74108124,24,23.74108124
2,1,5,47.74108124,25,22.74108124
2,1,5,47.74108124,26,21.74108124
2,1,5,47.74108124,27,20.74108124
2,1,5,47.74108124,28,19.74108124
2,1,5,47.74108124,29,18.74108124
2,1,5,47.74108124,30,17.74108124
2,1,5,47.74108124,31,16.74108124
2,1,5,47.74108124,32,15.74108124
2,1,5,47.74108124,33,14.74108124
2,1,5,47.74108124,34,13.74108124
2,1,5,47.74108124,35,12.74108124
2,1,5,47.74108124,36,11.74108124
2,1,5,47.74108124,37,10.74108124
2,1,5,47.74108124,38,9.741081238
2,1,5,47.74108124,39,8.741081238
2,1,5,47.74108124,40,7.741081238
2,1,5,47.74108124,41,6.741081238
2,1,5,47.74108124,42,5.741081238
2,1,5,47.74108124,43,4.741081238
2,1,5,47.74108124,44,3.741081238
2,1,5,47.74108124,45,2.741081238
2,1,5,47.74108124,46,1.741081238
2,1,5,47.74108124,47,0.741081238
2,1,5,47.74108124,48,-0.258918762
2,1,5,47.74108124,49,-1.258918762
2,1,5,47.74108124,50,-2.258918762
2,1,5,47.74108124,51,-3.258918762
2,1,5,47.74108124,52,-4.258918762
2,1,5,47.74108124,53,-5.258918762
2,1,5,47.74108124,54,-6.258918762
2,1,5,47.74108124,55,-7.258918762
2,1,5,47.74108124,56,-8.258918762
2,1,5,47.74108124,57,-9.258918762
2,1,5,47.74108124,58,-10.25891876
2,1,5,47.74108124,59,-11.25891876
2,1,5,47.74108124,60,-12.25891876
2,1,5,47.74108124,61,-13.25891876
2,1,5,47.74108124,62,-14.25891876
2,1,5,47.74108124,63,-15.25891876
2,1,5,47.74108124,64,-16.25891876
2,1,5,47.74108124,65,-17.25891876
2,1,5,47.74108124,66,-18.25891876
2,1,5,47.74108124,67,-19.25891876
2,1,5,47.74108124,68,-20.25891876
2,1,5,47.74108124,69,-21.25891876
2,1,5,47.74108124,70,-22.25891876
2,1,5,47.74108124,71,-23.25891876
2,1,5,47.74108124,72,-24.25891876
2,1,5,47.74108124,73,-25.25891876
2,1,5,47.74108124,74,-26.25891876
2,1,5,47.74108124,75,-27.25891876
2,1,5,47.74108124,76,-28.25891876
2,1,5,47.74108124,77,-29.25891876
2,1,5,47.74108124,78,-30.25891876
2,1,5,47.74108124,79,-31.25891876
2,1,5,47.74108124,80,-32.25891876
2,1,5,47.74108124,81,-33.25891876
2,1,5,47.74108124,82,-34.25891876
2,1,5,47.74108124,83,-35.25891876
2,1,5,47.74108124,84,-36.25891876
2,1,5,47.74108124,85,-37.25891876
2,1,5,47.74108124,86,-38.25891876
2,1,5,47.74108124,87,-39.25891876
2,1,5,47.74108124,88,-40.25891876
2,1,5,47.74108124,89,-41.25891876
2,1,5,47.74108124,90,-42.25891876
2,1,5,47.74108124,91,-43.25891876
2,1,5,47.74108124,92,-44.25891876
2,1,5,47.74108124,93,-45.25891876
2,1,5,47.74108124,94,-46.25891876
2,1,5,47.74108124,95,-47.25891876
2,1,5,47.74108124,96,-48.25891876
2,1,5,47.74108124,97,-49.25891876
2,1,5,47.74108124,98,-50.25891876
2,1,5,47.74108124,99,-51.25891876
2,1,5,47.74108124,100,-52.25891876
2,2,1,37.35639191,1,36.35639191
2,2,1,37.35639191,2,35.35639191
2,2,1,37.35639191,3,34.35639191
2,2,1,37.35639191,4,33.35639191
2,2,1,37.35639191,5,32.35639191
2,2,1,37.35639191,6,31.35639191
2,2,1,37.35639191,7,30.35639191
2,2,1,37.35639191,8,29.35639191
2,2,1,37.35639191,9,28.35639191
2,2,1,37.35639191,10,27.35639191
2,2,1,37.35639191,11,26.35639191
2,2,1,37.35639191,12,25.35639191
2,2,1,37.35639191,13,24.35639191
2,2,1,37.35639191,14,23.35639191
2,2,1,37.35639191,15,22.35639191
2,2,1,37.35639191,16,21.35639191
2,2,1,37.35639191,17,20.35639191
2,2,1,37.35639191,18,19.35639191
2,2,1,37.35639191,19,18.35639191
2,2,1,37.35639191,20,17.35639191
2,2,1,37.35639191,21,16.35639191
2,2,1,37.35639191,22,15.35639191
2,2,1,37.35639191,23,14.35639191
2,2,1,37.35639191,24,13.35639191
2,2,1,37.35639191,25,12.35639191
2,2,1,37.35639191,26,11.35639191
2,2,1,37.35639191,27,10.35639191
2,2,1,37.35639191,28,9.356391907
2,2,1,37.35639191,29,8.356391907
2,2,1,37.35639191,30,7.356391907
2,2,1,37.35639191,31,6.356391907
2,2,1,37.35639191,32,5.356391907
2,2,1,37.35639191,33,4.356391907
2,2,1,37.35639191,34,3.356391907
2,2,1,37.35639191,35,2.356391907
2,2,1,37.35639191,36,1.356391907
2,2,1,37.35639191,37,0.356391907
2,2,1,37.35639191,38,-0.643608093
2,2,1,37.35639191,39,-1.643608093
2,2,1,37.35639191,40,-2.643608093
2,2,1,37.35639191,41,-3.643608093
2,2,1,37.35639191,42,-4.643608093
2,2,1,37.35639191,43,-5.643608093
2,2,1,37.35639191,44,-6.643608093
2,2,1,37.35639191,45,-7.643608093
2,2,1,37.35639191,46,-8.643608093
2,2,1,37.35639191,47,-9.643608093
2,2,1,37.35639191,48,-10.64360809
2,2,1,37.35639191,49,-11.64360809
2,2,1,37.35639191,50,-12.64360809
2,2,1,37.35639191,51,-13.64360809
2,2,1,37.35639191,52,-14.64360809
2,2,1,37.35639191,53,-15.64360809
2,2,1,37.35639191,54,-16.64360809
2,2,1,37.35639191,55,-17.64360809
2,2,1,37.35639191,56,-18.64360809
2,2,1,37.35639191,57,-19.64360809
2,2,1,37.35639191,58,-20.64360809
2,2,1,37.35639191,59,-21.64360809
2,2,1,37.35639191,60,-22.64360809
2,2,1,37.35639191,61,-23.64360809
2,2,1,37.35639191,62,-24.64360809
2,2,1,37.35639191,63,-25.64360809
2,2,1,37.35639191,64,-26.64360809
2,2,1,37.35639191,65,-27.64360809
2,2,1,37.35639191,66,-28.64360809
2,2,1,37.35639191,67,-29.64360809
2,2,1,37.35639191,68,-30.64360809
2,2,1,37.35639191,69,-31.64360809
2,2,1,37.35639191,70,-32.64360809
2,2,1,37.35639191,71,-33.64360809
2,2,1,37.35639191,72,-34.64360809
2,2,1,37.35639191,73,-35.64360809
2,2,1,37.35639191,74,-36.64360809
2,2,1,37.35639191,75,-37.64360809
2,2,1,37.35639191,76,-38.64360809
2,2,1,37.35639191,77,-39.64360809
2,2,1,37.35639191,78,-40.64360809
2,2,1,37.35639191,79,-41.64360809
2,2,1,37.35639191,80,-42.64360809
2,2,1,37.35639191,81,-43.64360809
2,2,1,37.35639191,82,-44.64360809
2,2,1,37.35639191,83,-45.64360809
2,2,1,37.35639191,84,-46.64360809
